"Internal ID(Do Not Change)","Product Title","Edit Unlimited Inventory(yes/no)","Assigned option values","Option ID(Do Not Change)",sku,upc,"Manufacturer Product Id",Department,Price,"Edit Inventory","Edit Cost","Inventory Note"
"=""41994366""","Knitting Scribbles Mug",no,,61453649,"=""""","=""714329203089""","=""QUHKH285-RE""","Gifts and Home",12.99,0,6.85
"=""42806778""","Knitting Stitch Holder 1-3/4""",no,,62637351,"=""""","=""077216042285""","=""14228""",Yarn,1.25,5,0.32
"=""42806779""","Knitting Stitch Holder 2-1/2""",no,,62637352,"=""""","=""077216042308""","=""14230""",Yarn,1.25,4,0.32
"=""42806781""","Knitting Stitch Holder 4-1/2""",no,,62637354,"=""""","=""077216042315""","=""14231""",Yarn,1.35,2,0.31
"=""44958039""",Koalas,no,,66087223,"=""""","=""703556051600""","=""EH 054""",Patterns,12.00,1,6.00
"=""43034127""","Komo Batiks",no,,62952827,"=""""","=""""","=""CD-03400-001""",CLEARANCE!!,10.49,0,4.58
"=""47199878""","Kona - Storm K001-458",no,,68745463,"=""""","=""784626653269""","=""KONA-STORM""",Fabric,7.99,0,3.97
"=""44190677""","Kota Batiks Baby Lilac",no,,64911261,"=""""","=""752106056497""","=""41000 38""",Fabric,10.99,3.375,4.95
"=""44190678""","Kota Batiks Sky Blue",no,,64911263,"=""""","=""752106067035""","=""41000 54""",Fabric,10.99,2.375,4.95
"=""51641819""","Kwik Klip",no,,74588309,"=""""","=""752226101015""","=""101""",Notions,8.99,5,4.50
"=""49919301""","Labrador Retriever Chocolate Precut Fused Applique Pack",no,,71933155,"=""""","=""611355714087""","=""WCCPRELABC""","Craft Kits",12.99,0,6.00
"=""49919324""","Labrador Retriever Yellow Precut Fused Applique Pack",no,,71933178,"=""""","=""611355714247""","=""WCCPRELABY""",CLEARANCE!!,12.99,0,6.00
"=""42618655""","Large Tomato Pin Cushion",no,,62336372,"=""""","=""072879251593""","=""D731""",,5.99,0,2.99
"=""49973256""","Latch Hook - Bent",no,,71999157,"=""648117""","=""""","=""648117""","Craft Kits",3.49,0,2.81
"=""42208434""","Lavender 1/4in Gingham Yarn Dye",no,,61802137,"=""P16368-23""","=""""","=""P16368-23""",Fabric,8.99,0.825,4.15
"=""44958041""","Lazy Days",no,,66087225,"=""""","=""682698991428""","=""SJ 109""",Patterns,9.00,2,4.19
"=""42806433""","Lead Refill Green",no,,62636964,"=""""","=""4989783070102""","=""FAB50007""",Notions,6.50,4,3.25
"=""42806434""","Lead Refill Pink",no,,62636965,"=""""","=""4989783070096""","=""FAB50010""",Notions,6.50,2,3.25
"=""52997939""","Lead Refill-White",no,,76711489,"=""""","=""4989783070065""","=""SL50009""",Notions,6.50,1,3.25
"=""49384780""","Leather Machine Needle Asst",no,,71280125,"=""""","=""4964832651600""","=""3000115""",Notions,5.49,4,2.20
"=""53196180""","Leprechaun - Tie-Dye Batik",no,,76985759,"=""""","=""""","=""TD-11""",Fabric,7.99,6,2.45
"=""42208306""","Let Freedom Fly Forever - Panel",no,,61802009,"=""541536""","=""""","=""""",CLEARANCE!!,8.99,5,1.97
"=""51888272""","Light Blue Snowflake",no,,74981645,"=""""","=""""","=""49691""",CLEARANCE!!,6.99,0,2.65
"=""43031629""","Light Blue Worker Chambray Cotton/Polyester blend",no,,62949184,"=""W212-1773""","=""""","=""W212-1773""",Fabric,8.99,0,4.75
"=""53196179""","Light Scarlet - Tie-Dye Batik",no,,76985758,"=""""","=""""","=""TD-10""",Fabric,7.99,6,2.45
"=""51411367""","Lil' Batty",no,,74237786,"=""""","=""663250183727""","=""RDQ 727""",Patterns,2.00,0,1.00
"=""51411353""","Lil' Serengeti",no,,74237766,"=""""","=""697478496499""","=""RDQ 499""",Patterns,2.00,1,1.00
"=""51411341""","Lil' Stargazer",no,,74237749,"=""""","=""697478496413""","=""RDQ 413""",Patterns,2.00,1,1.00
"=""42208430""","Lime 1/4in Gingham Yarn Dye",no,,61802133,"=""P16368-50""","=""""","=""P16368-50""",Fabric,8.99,12.333,4.15
"=""49732322""","Linen Closet Fabric Blue",no,,71709614,"=""""","=""752106254879""","=""12133 239""",Fabric,12.49,9.75,4.07
"=""49732308""","Linen Mochi Solid Black",no,,71709594,"=""""","=""752106125162""","=""32911 56""",Fabric,12.49,8.625,6.25
"=""49732299""","Linen Mochi Solid Teal",no,,71709585,"=""""","=""752106125100""","=""32911 41""",Fabric,12.49,12,6.25
"=""50124305""","Lipstick Confetti 1930's Reproduction Print",no,,72309010,"=""""","=""784626964372""","=""ADZ18753121""",Fabric,9.99,13.5,2.75
"=""55976865""","Little Ducklings Mini Charm",no,,81483217,"=""""","=""752106610651""","=""25100MC""",Fabric,3.99,1,0.00
"=""44168769""","Little Foot / Snap On / 1/4",no,,64844958,"=""""","=""856349000030""","=""LF106""","Sewing Machines & Accessories",21.95,0,12.07
"=""42698642""","Little One 2 - Pink Dots",no,,62449635,"=""AQB-18140-104""","=""""","=""AQB-18140-104""",CLEARANCE!!,8.99,-0.125,2.50
"=""56424717""","Little Snippets Roses - Cotton Lawn - 54in",no,,82203654,"=""""","=""752106448735""","=""55180 14LW""",Fabric,12.99,14,4.57
"=""50512119""","Lori Holt Farm Girl Vintage Tape Measure",no,,72967902,"=""""","=""889333126645""","=""ST-2664""",Notions,3.99,4,2.00
"=""43247208""","Lovely Ombre Cabins",no,,63257882,"=""""","=""727908837773""","=""VC 1264 OMBRE BLOOM""",Patterns,10.00,0,5.00
"=""43697938""","Low Loft 18x22 (cosmetic bag)",no,,64429436,"=""212861""","=""""","=""""",,0.50,1,0.20
"=""54006049""","Lucky Toss Quilt Pattern",no,,78219557,"=""""","=""615435570747""","=""#103""",Patterns,10.00,5,5.00
"=""41994386""",Lullaby,no,,61453670,"=""""","=""714329937373""","=""VRDRC086""",Patterns,2.00,2,1.00
"=""42806777""","Luxite Yarn Needles 2-3/4""",no,,62637350,"=""""","=""077216040823""","=""14082""",Yarn,1.49,1,0.37
"=""48605633""","Lysol wipes",no,,70316880,"=""""","=""""","=""""",,6.35,0,6.35
"=""42298362""",M3795-53,no,,61925347,"=""""","=""045945182527""","=""HONEYSTONEH-M3795-53""",Fabric,10.49,0,5.45
"=""42298365""",M3795-77,no,,61925350,"=""""","=""045945182558""","=""HONEYSTONEH-M3795-77""",Fabric,10.49,0.045,5.45
"=""42298360""",M3795-88,no,,61925345,"=""""","=""045945182565""","=""HONEYSTONEH-M3795-88""",Fabric,10.49,-0.17,5.45
"=""42298366""",M3795-90,no,,61925351,"=""""","=""045945182497""","=""HONEYSTONEH-M3795-90""",Fabric,10.49,0,5.45
"=""51892189""","Machine Oil 4 Oz",no,,74986801,"=""""","=""075691021313""","=""2131 2131E""","Sewing Machines & Accessories",3.75,1,1.88
"=""45152124""","Machingers Quilting Gloves Md/L",no,,66287857,"=""""","=""824974020921""","=""0209GL""",Notions,8.95,1,4.16
"=""45152120""","Machingers Quilting Gloves Sm/M",no,,66287852,"=""""","=""824974020914""","=""0209GS""",Notions,8.95,0,4.16
"=""42668343""","Mackinac Island Jelly Roll",no,,62411261,"=""""","=""752106516618""","=""14890JR""",Fabric,38.99,0,19.50
"=""46775113""","Mackinac Island Light Blue",no,,68157106,"=""""","=""752106516755""","=""14893 14""",CLEARANCE!!,11.49,0,5.55
"=""50354368""","Magenta Floral Polyester/Spandex - ITY Knit",no,,72730573,"=""""","=""""","=""P3596""",Fabric,11.99,7,4.20
"=""51193939""","Magnetic Pin Wand - Anniversary Promo",no,,73995276,"=""ANNIVERSARY""","=""""","=""360""",Notions,0.00,0,1.00
"=""49980349""","Magnetic Pin Wand Asst. Colors",no,,72011323,"=""""","=""750557003602""","=""360""",Notions,1.99,54,1.00
"=""42131668""","Majestic Florals - Black",no,,61700230,"=""BD-48255-800""","=""""","=""BD-48255-800""",Fabric,7.99,0,2.48
"=""42131667""","Majestic Florals - Brown",no,,61700229,"=""BD-48255-701""","=""""","=""BD-48255-701""",Fabric,7.99,0,2.48
"=""42131666""","Majestic Florals - Orange",no,,61700228,"=""BD-48255-900""","=""""","=""BD-48255-900""",Fabric,7.99,0,2.48
"=""42131664""","Majestic Florals - Pink",no,,61700226,"=""BD-48254-A02""","=""""","=""BD-48254-A02""",Fabric,7.99,0,2.48
"=""42131663""","Majestic Florals - Red",no,,61700225,"=""BD-48254-105""","=""""","=""BD-48254-105""",Fabric,7.99,0,2.48
"=""51609388""","Majestic Sunsets - Thread Quartet",no,,74543962,"=""""","=""810065028921""","=""TQMS08""",Notions,16.49,0,5.00
"=""41984170""","Make A Friend Doll Pattern",no,,61439967,"=""""","=""859004005647""","=""JJPT5647""",Patterns,10.95,0,5.48
"=""47369131""","Mama's Night Dress",no,,68973035,"=""""","=""810018586720""","=""0797-0111""",Fabric,11.99,0.825,5.60
"=""50134388""","Mango Floral Peach 1930's Reproduction Print",no,,72331227,"=""""","=""784626964587""","=""ADZ-18757-146""",Fabric,9.99,10,2.75
"=""42213665""","Marble Mate - Deep Purple",no,,61815649,"=""""","=""752106540972""","=""9907 21""",CLEARANCE!!,10.99,0,5.45
"=""44290929""","Marble Ombre Dot Pink",no,,65032032,"=""""","=""752106029149""","=""9883 20""",CLEARANCE!!,11.49,0,4.50
"=""44290686""","Marble Ombre Dot Red",no,,65031699,"=""""","=""752106029156""","=""9883 21""",CLEARANCE!!,11.99,0,0.00
"=""52338347""","Marble Swirls Best Natural",no,,75624312,"=""""","=""752106556102""","=""9908 49""",Fabric,10.99,11.125,5.45
"=""52338345""","Marble Swirls Chocolate",no,,75624310,"=""""","=""752106028852""","=""9908 81""",Fabric,10.99,9.625,5.45
"=""42208388""","Marble Swirls Christmas Red",no,,61802091,"=""""","=""752106549975""","=""9908 23""",Fabric,10.99,15,5.65
"=""52338352""","Marble Swirls Jet",no,,75624317,"=""""","=""752106550018""","=""9908 29""",Fabric,10.99,16.25,5.65
"=""42208387""","Marble Swirls Key West Purple",no,,61802090,"=""""","=""752106549944""","=""9908 19""",Fabric,10.99,0,5.45
"=""52338351""","Marble Swirls Lemon",no,,75624311,"=""""","=""752106550094""","=""9908 35""",Fabric,10.99,0,5.45
"=""42208382""","Marble Swirls Pastel Grey",no,,61802085,"=""""","=""752106028845""","=""9908 80""",Fabric,10.99,0,5.45
"=""42208384""","Marble Swirls Pink",no,,61802087,"=""""","=""752106550124""","=""9908 37""",Fabric,10.99,14.334,5.45
"=""42208386""","Marble Swirls Pink Sherbert",no,,61802089,"=""""","=""752106549937""","=""9908 18""",Fabric,10.99,2.50033,5.45
"=""42208385""","Marble Swirls Purple",no,,61802088,"=""""","=""752106549968""","=""9908 22""",Fabric,10.99,9.125,5.65
"=""42208383""","Marble Swirls Raspberry",no,,61802086,"=""""","=""752106224162""","=""9908 62""",Fabric,10.99,8.625,5.45
"=""42208390""","Marble Swirls Real Green",no,,61802093,"=""""","=""752106028876""","=""9908 83""",Fabric,10.99,0,5.45
"=""52338350""","Marble Swirls Royal",no,,75624314,"=""""","=""752106224179""","=""9908 64""",Fabric,10.99,11.5,5.45
"=""42208389""","Marble Swirls Royal Blue",no,,61802092,"=""""","=""752106549982""","=""9908 24""",Fabric,10.99,-0.25,5.45
"=""42213662""","Marble Swirls Sky Blue",no,,61815646,"=""""","=""752106550087""","=""9908 34""",Fabric,10.99,10.25,5.45
"=""42242820""","Marble Swirls Turquoise",no,,61851470,"=""""","=""752106224193""","=""9908 74""",Fabric,10.99,15,5.45
"=""53196177""","Marbled Turquoise - Tie-Dye Batik",no,,76985751,"=""""","=""""","=""TD-09""",Fabric,7.99,2.375,2.45
"=""42242819""","Marbles Aqua",no,,61851468,"=""""","=""752106089631""","=""9880 21""",Fabric,10.99,10.25,5.45
"=""42213664""","Marbles Baby Blue",no,,61815648,"=""""","=""752106639034""","=""9881 55""",Fabric,10.99,0,4.32
"=""42215798""","Marbles Baby Yellow",no,,61818988,"=""""","=""752106638990""","=""9881 51""",Fabric,10.99,0,5.06
"=""42213656""","Marbles Burgundy",no,,61815640,"=""""","=""752106089389""","=""9865""",Fabric,10.99,0,5.45
"=""42242818""","Marbles Christmas Green",no,,61851469,"=""""","=""752106086630""","=""6697""",Fabric,10.99,7,5.45
"=""42242815""","Marbles Dandelion",no,,61851465,"=""""","=""752106555846""","=""9881 29""",Fabric,10.99,-0.000499725,5.45
"=""42213667""","Marbles Fuchsia",no,,61815651,"=""""","=""752106089426""","=""9869""",CLEARANCE!!,10.99,-0.125,5.78
"=""42242817""","Marbles Indigo",no,,61851466,"=""""","=""752106086906""","=""6852""",Fabric,10.99,2,5.45
"=""44230616""","Marbles Orange",no,,64957733,"=""""","=""752106086746""","=""6727""",Fabric,10.99,5.75,5.45
"=""42242816""","Marbles Pastel Pink",no,,61851467,"=""""","=""752106089334""","=""9860""",Fabric,10.99,4.375,5.45
"=""53008648""","Marbles Royal Blue",no,,76734269,"=""""","=""752106086654""","=""6699""",,11.99,0,5.45
"=""42213661""","Marbles Sapphire",no,,61815645,"=""""","=""752106555822""","=""9881 27""",Fabric,10.99,1.25,5.61
"=""42213666""","Marbles Violet",no,,61815650,"=""""","=""752106089167""","=""9813""",Fabric,10.99,0,5.94
"=""55586001""","Mark-B-Gone Blue Marking Pen - Water Soluble",no,,80624606,"=""""","=""072879110777""","=""D676-60""",Notions,5.69,5,2.85
"=""53196682""","Maroon - Tie-Dye Batik",no,,76986392,"=""""","=""""","=""TD-13""",Fabric,7.99,3.5,2.45
"=""49302714""",Mask,no,,71163864,"=""""","=""71163864""","=""""","Gifts and Home",7.00,5,5.00
"=""44246610""","Mason Jar Fabric Clips - 50 ct",no,,64978383,"=""947186""","=""""","=""""",Notions,9.99,0,5.98
"=""47826365""","Mason Jar Sewing Kit",no,,69462950,"=""""","=""612615081611""","=""CD513""","Gifts and Home",15.75,0,7.88
"=""49187773""","Maxi Lock Cone 3000yd Black",no,,71042525,"=""""","=""036771510707""","=""51 32002""",Notions,4.99,3,2.50
"=""49187775""","Maxi Lock Cone 3000yd Graphite",yes,,71042529,"=""""","=""036771510486""","=""51 32137""",Notions,4.99,0,2.50
"=""49187774""","Maxi Lock Cone 3000yd Pearl",no,,71042526,"=""""","=""036771510035""","=""51 32601""",Notions,4.99,1,2.50
"=""49187777""","Maxi Lock Cone 3000yd Silver",no,,71042527,"=""""","=""036771510301""","=""51 32057""",Notions,4.99,7,2.50
"=""57229568""","Maxi Lock Cone 3000yd White",no,,83868081,"=""""","=""036771510011""","=""51 32109""",,4.99,0,0.00
"=""42060049""","Maxi Piping Berry Sorbert",no,,61581396,"=""""","=""070659723919""","=""303 1232""",Notions,1.65,6,0.95
"=""42060053""","Maxi Piping Black",no,,61581400,"=""""","=""070659137099""","=""303 31""",Notions,1.65,0,0.95
"=""42060054""","Maxi Piping Blue",no,,61581401,"=""""","=""070659161438""","=""303 515""",Notions,1.65,0,0.95
"=""42060061""","Maxi Piping Canary",no,,61581408,"=""""","=""070659137204""","=""303 86""",Notions,1.65,4,0.95
"=""42060050""","Maxi Piping Mediterranean",no,,61581397,"=""""","=""070659724008""","=""303 1242""",Notions,1.65,4,0.95
"=""42060059""","Maxi Piping Mocha",no,,61581406,"=""""","=""070659489549""","=""303 765""",Notions,1.65,6,0.95
"=""42060055""","Maxi Piping Navy",no,,61581402,"=""""","=""070659137143""","=""303 55""",Notions,1.65,6,0.95
"=""42060051""","Maxi Piping Oyster",no,,61581398,"=""""","=""070659137075""","=""303 28""",Notions,1.65,6,0.95
"=""42060056""","Maxi Piping Pink",no,,61581403,"=""""","=""070659137150""","=""303 61""",Notions,1.65,4,0.95
"=""42060057""","Maxi Piping Purple",no,,61581404,"=""""","=""070659553790""","=""303 64""",Notions,1.65,4,0.95
"=""42060058""","Maxi Piping Red",no,,61581405,"=""""","=""070659136993""","=""303 65""",Notions,1.95,6,1.04
"=""42060062""","Maxi Piping Seal Brown",no,,61581409,"=""""","=""070659137211""","=""303 92""",Notions,1.65,4,0.95
"=""42060052""","Maxi Piping White",no,,61581399,"=""""","=""070659137082""","=""303 30""",Notions,1.65,6,0.95
"=""42060060""","Maxi Piping Yale Blue",no,,61581407,"=""""","=""070659161360""","=""303 78""",Notions,1.65,6,0.95
"=""49813786""","MDG Homespun - Aqua/Brown Plaid",no,,71810963,"=""""","=""71810963""","=""""",CLEARANCE!!,7.99,5.5,2.45
"=""49813789""","MDG Homespun - Black/Tan Check ",no,,71810966,"=""""","=""71810966""","=""""",Fabric,7.99,5.5,2.45
"=""49813787""","MDG Homespun - Blue/Green/Red Check",no,,71810964,"=""""","=""71810964""","=""""",Fabric,7.99,4.25,2.45
"=""49813824""","MDG Homespun - Blue/Tan Plaid",no,,71811007,"=""""","=""71811007""","=""""",Fabric,7.99,5.75,2.45
"=""49813821""","MDG Homespun - Brown Plaid",no,,71811004,"=""""","=""71811004""","=""""",Fabric,7.99,5.25,2.45
"=""49813794""","MDG Homespun - Brown Plaid 02",no,,71810971,"=""""","=""71810971""","=""""",Fabric,7.99,5.75,2.45
"=""49813817""","MDG Homespun - Brown/Red Plaid",no,,71811000,"=""""","=""71811000""","=""""",CLEARANCE!!,7.99,4.75,2.45
"=""49813818""","MDG Homespun - Green/Black Plaid",no,,71811001,"=""""","=""71811001""","=""""",Fabric,7.99,3.375,2.45
"=""49813825""","MDG Homespun - Navy Check ",no,,71811008,"=""""","=""71811008""","=""""",Fabric,7.99,5.75,2.45
"=""49813815""","MDG Homespun - Navy Plaid  ",no,,71810998,"=""""","=""71810998""","=""""",Fabric,7.99,6,2.45
"=""49813798""","MDG Homespun - Red/Green Plaid",no,,71810976,"=""""","=""71810976""","=""""",CLEARANCE!!,7.99,1.333,2.45
"=""49813812""","MDG Homespun - Red/Tan Plaid",no,,71810995,"=""""","=""71810995""","=""""",Fabric,7.99,5.75,2.45
"=""49813796""","MDG Homespun - Red/Tan Plaid 02 ",no,,71810973,"=""""","=""71810973""","=""""",Fabric,7.99,5.25,2.45
"=""49813827""","MDG Homespun - Red/White Plaid",no,,71811010,"=""""","=""71811010""","=""""",Fabric,7.99,3.667,2.45
"=""49813814""","MDG Homespun Green Plaid ",no,,71810997,"=""""","=""71810997""","=""""",Fabric,7.99,3.333,2.45
"=""53195880""","Meadow - Tie-Dye Batik",no,,76984858,"=""""","=""""","=""TD-02""",Fabric,7.99,0,2.45
"=""53074866""","Measure and Draft Pattern",no,,76840306,"=""973725""","=""""","=""""",,20.00,0,0.00
"=""49796810""","Measuring Gauge",no,,71792411,"=""""","=""744674071521""","=""7152""",Notions,3.15,2,1.40
"=""42147105""","Medium Dot - Poppy",no,,61726886,"=""""","=""""","=""""",Fabric,6.99,15.75,2.68
"=""42207598""","Medium Pindot - Red",no,,61801286,"=""ZD-73683-001""","=""""","=""ZD-73683-001""",Fabric,6.99,0.125,2.68
"=""42060067""","Medium Rick Rack Black",no,,61581414,"=""""","=""070659142154""","=""401 31""",Notions,1.75,12,0.92
"=""42060070""","Medium Rick Rack Blue Jewel",no,,61581417,"=""""","=""070659803833""","=""401 596""",Notions,1.75,10,0.92
"=""52338365""","Medium Rick Rack Canary",no,,75624330,"=""""","=""070659142352""","=""401 86""",Notions,1.75,4,0.92
"=""52338369""","Medium Rick Rack Candy Pink",no,,75624334,"=""""","=""070659539404""","=""401 216""",Notions,1.75,6,0.92
"=""42060068""","Medium Rick Rack Delft",no,,61581415,"=""""","=""070659142185""","=""401 40""",Notions,1.75,6,0.86
"=""42060069""","Medium Rick Rack Emerald",no,,61581416,"=""""","=""070659142215""","=""401 44""",Notions,1.75,10,0.92
"=""42060074""","Medium Rick Rack Hot Pink",no,,61581421,"=""""","=""070659539411""","=""401 904""",Notions,1.75,10,0.92
"=""42060075""","Medium Rick Rack Leaf Green",no,,61581422,"=""""","=""070659539442""","=""401 922""",Notions,1.75,9,0.92
"=""52338367""","Medium Rick Rack Lime Green",no,,75624332,"=""""","=""070659894985""","=""401 628""",Notions,1.75,5,0.92
"=""52338368""","Medium Rick Rack Lt Grey",no,,75624333,"=""""","=""070659894787""","=""401 45""",Notions,1.75,6,0.92
"=""42060065""","Medium Rick Rack Orange Peel",no,,61581412,"=""""","=""070659895197""","=""401 2197""",Notions,1.75,6,0.92
"=""52338366""","Medium Rick Rack Pink",no,,75624331,"=""""","=""070659142284""","=""401 61""",Notions,1.75,6,0.92
"=""42060071""","Medium Rick Rack Purple",no,,61581418,"=""""","=""070659296529""","=""401 64""",Notions,1.75,14,0.92
"=""42060072""","Medium Rick Rack Red",no,,61581419,"=""""","=""070659161117""","=""401 65""",Notions,1.75,12,0.92
"=""42060066""","Medium Rick Rack White",no,,61581413,"=""""","=""070659142147""","=""401 30""",Notions,1.75,4,0.86
"=""42060073""","Medium Rick Rack Yale Blue",no,,61581420,"=""""","=""070659142338""","=""401 78""",Notions,1.75,10,0.92
"=""53712110""","Merry And Bright Charm Pack",no,,77812855,"=""""","=""752106587748""","=""22400PP""",,9.99,0,0.00
"=""53712111""","Merry And Bright Jelly Roll®",no,,77812856,"=""""","=""752106587717""","=""22400JR""",,39.99,0,0.00
"=""53712096""","Merry Bright Ever Green",no,,77812840,"=""""","=""752106590236""","=""22400 12""",,11.99,0,0.00
"=""53712100""","Merry Bright Ever Green",no,,77812846,"=""""","=""752106590304""","=""22402 12""",,11.99,0,0.00
"=""53712102""","Merry Bright Ever Green",no,,77812853,"=""""","=""752106590267""","=""22401 12""",,11.99,0,0.00
"=""53712108""","Merry Bright Ever Green",no,,77812850,"=""""","=""752106590335""","=""22403 12""",,11.99,0,0.00
"=""53712095""","Merry Bright Poinsettia Red",no,,77812841,"=""""","=""752106590229""","=""22400 11""",,11.99,0,0.00
"=""53712097""","Merry Bright Poinsettia Red",no,,77812842,"=""""","=""752106590298""","=""22402 11""",,11.99,0,0.00
"=""53712098""","Merry Bright Poinsettia Red",no,,77812845,"=""""","=""752106590250""","=""22401 11""",,11.99,0,0.00
"=""53712105""","Merry Bright Poinsettia Red",no,,77812847,"=""""","=""752106590328""","=""22403 11""",,11.99,0,0.00
"=""53712106""","Merry Bright Poinsettia Red",no,,77812848,"=""""","=""752106590359""","=""22404 11""",,11.99,0,0.00
"=""53712101""","Merry Bright White Green",no,,77812852,"=""""","=""752106590274""","=""22401 13""",,11.99,0,0.00
"=""53712099""","Merry Bright White Red",no,,77812851,"=""""","=""752106590281""","=""22401 23""",,11.99,0,0.00
"=""53712103""","Merry Bright Winter White",no,,77812844,"=""""","=""752106590243""","=""22400 13""",,11.99,0,0.00
"=""53712104""","Merry Bright Winter White",no,,77812843,"=""""","=""752106590311""","=""22402 13""",,11.99,0,0.00
"=""53712107""","Merry Bright Winter White",no,,77812849,"=""""","=""752106590342""","=""22403 13""",,11.99,0,0.00
"=""42207527""","Merry Christmas  - Stockings",no,,61801208,"=""BD-49043-001""","=""""","=""BD-49043-001""",CLEARANCE!!,5.99,-0.2,2.68
"=""42616285""","Metal Jean Zipper 7in Army Green",no,,62333157,"=""""","=""662330523491""","=""JEAN-566""",Notions,1.50,3,0.75
"=""42603992""","Metal Jean Zipper 7in Beige",no,,62318336,"=""""","=""662330523569""","=""JEAN-573""",Notions,1.50,2,0.75
"=""42616283""","Metal Jean Zipper 7in Black",no,,62333155,"=""""","=""662330523514""","=""JEAN-580""",Notions,1.50,3,0.75
"=""42616282""","Metal Jean Zipper 7in Navy",no,,62333154,"=""""","=""662330356136""","=""JEAN-560""",Notions,1.50,2,0.75
"=""42616287""","Metal Jean Zipper 7in Sable Brown",no,,62333159,"=""""","=""662330350097""","=""JEAN-868""",Notions,1.50,2,0.75
"=""42603986""","Metal Jean Zipper 7in Silky White",no,,62318330,"=""""","=""662330523507""","=""JEAN-571""",Notions,1.50,3,0.75
"=""51447296""","Metal Singer Bobbins - Class 15 - 10 ct.",no,,74281464,"=""""","=""744674025180""","=""2518NS""","Sewing Machines & Accessories",3.42,0,1.60
"=""42058683""","Metallic 125yd Bright Gold",no,,61579799,"=""""","=""073650794025""","=""S990 9430""",Notions,3.00,2,1.53
"=""42058685""","Metallic 125yd Copper",no,,61579801,"=""""","=""073650794049""","=""S990 9450""",Notions,3.00,3,1.53
"=""42058684""","Metallic 125yd Gold",no,,61579800,"=""""","=""073650794032""","=""S990 9440""",Notions,3.00,3,1.53
"=""42058682""","Metallic 125yd Silver",no,,61579798,"=""""","=""073650794018""","=""S990 9420""",Notions,3.00,3,1.53
"=""42005176""","Metrosene  Apple Seed (0975) 547 yds",no,,61510863,"=""""","=""7630035802343""","=""9145-0975""",Notions,5.90,2,2.95
"=""42005175""","Metrosene  Lime Blossom (1384) 547 yds",no,,61510862,"=""""","=""7630035802527""","=""9145-1384""",Notions,5.90,4,2.95
"=""42005056""","Metrosene  Nordic Blue (1301) 547 yds",no,,61510725,"=""""","=""762303592933""","=""9145-1301""",Notions,5.90,5,2.95
"=""42005181""","Metrosene Amygdala (0269) 547 yds",no,,61510868,"=""""","=""7630035802268""","=""9145-0269""",Notions,5.90,5,2.95
"=""42005173""","Metrosene Aqua (0408) 547 yds",no,,61510860,"=""""","=""7630035802763""","=""9145-0408""",Notions,5.90,4,2.95
"=""42004987""","Metrosene Black (4000) 547 yds",no,,61510568,"=""""","=""762303592650""","=""9145-4000""",Notions,5.90,3,2.66
"=""42005169""","Metrosene Blue Shadow (0311) 547 yds",no,,61510856,"=""""","=""7630035802220""","=""9145-0311""",Notions,5.90,4,2.95
"=""42005162""","Metrosene Blush (0097) 547 yds",no,,61510849,"=""""","=""7630035802084""","=""9145-0097""",Notions,5.90,2,2.95
"=""42005165""","Metrosene Bordeaux (0109) 547 yds",no,,61510852,"=""""","=""7630035802503""","=""9145-0109""",Notions,5.90,1,2.95
"=""42005235""","Metrosene Caramel Cream (0285) 547 yds",no,,61510943,"=""""","=""762303592834""","=""9145-0285""",Notions,5.90,3,2.95
"=""48996242""","Metrosene Cardinal (0503) 547 yds",no,,70842001,"=""""","=""7630035801919""","=""9145 0503""",Notions,5.90,4,2.95
"=""42005163""","Metrosene Chiffon (0081) 547 yds",no,,61510850,"=""""","=""7630035802107""","=""9145-0081""",Notions,5.90,3,2.95
"=""42005177""","Metrosene Chocolate (0428) 547 yds",no,,61510864,"=""""","=""7630035802022""","=""9145-0428""",Notions,5.90,5,2.95
"=""42005171""","Metrosene Darkest Blue (0821) 547 yds",no,,61510858,"=""""","=""7630035801827""","=""9145-0821""",Notions,5.90,5,2.95
"=""42004989""","Metrosene Eggshell (1000) 547 yds",no,,61510570,"=""""","=""762303592612""","=""9145-1000""",Notions,5.90,1,2.95
"=""42005172""","Metrosene Evergreen (0240) 547 yds",no,,61510859,"=""""","=""7630035802701""","=""9145-0240""",Notions,5.90,5,2.95
"=""42005161""","Metrosene Fire Engine (0105) 547 yds",no,,61510848,"=""""","=""7630035801940""","=""9145-0105""",Notions,5.90,2,2.95
"=""42026139""","Metrosene Imperial Blue (1304) 547 yds",no,,61535524,"=""""","=""7630035802176""","=""9145-1304""",Notions,5.90,7,2.95
"=""42005174""","Metrosene Kelley (0224) 547 yds",no,,61510861,"=""""","=""7630035802688""","=""9145-0224""",Notions,5.90,3,2.95
"=""42004990""","Metrosene Lemon Frost (1412) 547 yds",no,,61510571,"=""""","=""762303592773""","=""9145-1412""",Notions,5.90,5,2.95
"=""42005182""","Metrosene Limestone (0960) 547 yds",no,,61510869,"=""""","=""7630035802060""","=""9145-0960""",Notions,5.90,4,2.95
"=""42005184""","Metrosene Mole Gray (0348) 547 yds",no,,61510871,"=""""","=""7630035802329""","=""9145-0348""",Notions,5.90,5,2.95
"=""42005055""","Metrosene Mousy Gray (0878) 547 yds",no,,61510724,"=""""","=""762303592674""","=""9145-0878""",Notions,5.90,5,2.95
"=""42005178""","Metrosene Muslin (0778) 547 yds",no,,61510865,"=""""","=""7630035802282""","=""9145-0778""",Notions,5.90,4,2.95
